Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2021-05-11,-18396,-53357,516675,390324,-60766,703590,367650,-8631,108426,1945515
2021-05-12,-19014,-53837,508088,386991,-55966,687036,355810,-13935,108341,1903514
2021-05-13,-19254,-54669,500338,377779,-57541,669756,356830,-21415,108422,1860246
2021-05-14,-19196,-54723,497488,377512,-61909,657800,355230,-22108,108938,1839032
2021-05-17,-19196,-54646,497761,382336,-60973,659000,363735,-21844,109868,1856041
2021-05-18,-19196,-54933,492701,373576,-63563,649604,351895,-22592,109346,1816838
2021-05-19,-19196,-55038,490383,370656,-71363,645684,336085,-23408,108639,1782442
2021-05-20,-19110,-55296,489091,365024,-74137,643344,322970,-27160,108233,1752959
2021-05-21,-19162,-55247,487059,364457,-69916,638675,326090,-26357,108408,1754007
2021-05-24,-19252,-55177,486414,367478,-69296,637947,328205,-26288,108289,1758320
2021-05-25,-19232,-55273,482970,365798,-63632,631359,324915,-27172,108825,1748558
2021-05-26,-19166,-55389,485042,364118,-70412,635441,321390,-29144,107881,1739761
2021-05-27,-19210,-55215,486434,368060,-70580,638431,324150,-24928,107719,1754861
2021-05-28,-19314,-55237,487226,370657,-71300,638914,331125,-25812,108160,1764419
2021-05-31,-19502,-55207,488476,371957,-70548,640874,339705,-24338,108790,1780207
2021-06-01,-19414,-55207,487176,370501,-72802,638454,331380,-21164,107962,1766886
2021-06-02,-19420,-55207,488626,371473,-71857,641794,332605,-19274,108052,1776792
2021-06-03,-19364,-55207,488635,371526,-73117,640768,330490,-23759,107352,1767324
2021-06-04,-19296,-55207,486970,369528,-75637,637348,322650,-19215,107562,1754703
2021-06-07,-19282,-55207,487348,369150,-75871,638032,322895,-18195,107643,1756513
2021-06-08,-19342,-55207,487668,369150,-74971,639238,332530,-18671,107593,1767988
2021-06-09,-19304,-55193,488620,369690,-75037,640700,332530,-17393,107609,1772222
2021-06-10,-19392,-55169,489708,373540,-75099,643080,336615,-16736,107748,1784295
2021-06-11,-19400,-55705,488349,369469,-73275,640218,333255,-28000,107388,1762299
2021-06-15,-19636,-55909,487125,366790,-73182,637644,330070,-30470,107418,1749850
2021-06-16,-19650,-55909,487905,370374,-73530,639324,323320,-33170,107108,1745772
2021-06-17,-19498,-55839,487585,367818,-74958,638904,320320,-38566,106832,1732598
2021-06-18,-19498,-55893,486265,367896,-75318,635318,313215,-36366,106834,1722453
2021-06-21,-19498,-55893,486320,371823,-71958,635157,311965,-34921,106867,1729862
2021-06-22,-19448,-55863,486815,371823,-70836,635181,317725,-35277,106752,1736872
2021-06-23,-19452,-55863,486738,379293,-70716,635331,311850,-34159,106788,1739810
2021-06-24,-19136,-55919,488014,385503,-69788,638431,316785,-33989,106452,1756353
2021-06-25,-19094,-56225,488206,381803,-71198,639691,325665,-31049,106502,1764301
2021-06-28,-19550,-56455,488026,381704,-71018,639421,324365,-29705,106865,1763653
2021-06-29,-19420,-56615,489166,382925,-70318,642580,323835,-28226,107453,1771380
2021-06-30,-19504,-58115,489178,379083,-70318,642552,326485,-17101,106166,1778426
2021-07-01,-19376,-58655,488938,384231,-69319,642468,325945,-11431,106616,1789417
2021-07-02,-19032,-58311,490333,381657,-68149,644811,336120,-13485,105086,1799030
2021-07-05,-18542,-58164,492333,386774,-67405,649186,332200,-14896,104797,1806283
2021-07-06,-19682,-57792,494109,387656,-72055,654662,327960,-20566,105597,1799889
2021-07-07,-20222,-57817,493741,391496,-73015,654158,336360,-20002,107037,1811736
2021-07-08,-19878,-57737,494217,390586,-70423,655130,340260,-20554,107117,1818718
2021-07-09,-19854,-57827,494008,396790,-69103,655481,338685,-19018,106649,1825811
2021-07-12,-19710,-57907,494533,403573,-67990,657681,339005,-17646,105490,1837029
2021-07-13,-19590,-57951,497200,415756,-66424,664305,341280,-14890,106603,1866289
2021-07-14,-20022,-58071,496394,415622,-67873,663577,351930,-11325,105406,1875638
2021-07-15,-20046,-58077,496758,421372,-64353,662605,363090,-10617,105826,1896558
2021-07-16,-19870,-58169,496680,421622,-61501,660981,370110,-7713,109501,1911641
2021-07-19,-20582,-58167,497940,421002,-63121,663243,362890,-5963,110572,1907814
2021-07-20,-20134,-58167,497692,416266,-63670,661631,355090,-6731,110135,1892112
2021-07-21,-19766,-58343,502761,424189,-62536,665447,353530,-15355,109511,1899438
2021-07-22,-19766,-58608,503346,426887,-63624,668303,360940,-27445,108671,1898704
2021-07-23,-19834,-59034,504984,411835,-65704,667873,362200,-37197,108968,1874091
2021-07-26,-19912,-58836,502564,394963,-66627,661449,350725,-32202,109690,1841814
2021-07-27,-19792,-58809,503158,401236,-66099,657342,355785,-31194,111055,1852682
2021-07-28,-19344,-58668,507136,405232,-63039,678558,358795,-25218,107324,1890776
2021-07-29,-19296,-58616,507238,406186,-56601,687126,364195,-18204,105690,1917718
2021-07-30,-19106,-58688,489286,397226,-62411,652500,341400,-18370,106428,1828265
2021-08-02,-19778,-58715,479216,386991,-65723,636480,329760,-18050,108222,1778403
2021-08-03,-18994,-58847,485216,392927,-64669,647509,337740,-23970,105372,1802284
2021-08-04,-20268,-58923,483734,383227,-65274,643621,340940,-26775,107614,1787896
2021-08-05,-18826,-58866,483654,386329,-64182,644389,346330,-24215,109306,1803919
2021-08-06,-19690,-58496,482754,390529,-66387,642589,343250,-11732,117262,1820079
2021-08-09,-19520,-58287,485094,399161,-64323,647449,351335,-5362,118276,1853823
2021-08-10,-19580,-58347,486594,398675,-62307,649044,363515,-6290,118572,1869876
2021-08-11,-19580,-59166,484424,388175,-61357,644928,363515,-26350,117834,1832423
2021-08-12,-19676,-57517,484984,388325,-60841,644638,365175,-3418,118010,1859680
2021-08-13,-20396,-57270,482982,389774,-60583,642289,366935,5342,116666,1865739
2021-08-16,-20228,-57290,483203,390656,-60043,643396,381335,9566,115266,1885861
2021-08-17,-20608,-57638,480791,389018,-60223,638508,369960,9566,115838,1865212
2021-08-18,-21218,-58379,479394,384666,-62113,636090,372135,-3633,120979,1847921
2021-08-19,-21288,-58617,480307,383918,-62248,637746,371725,-11550,120319,1840312
2021-08-20,-21320,-59254,480327,388858,-57919,637884,371290,-16870,121607,1844603
2021-08-23,-21104,-59228,481524,387670,-61405,640964,380125,-15940,117560,1850166
2021-08-24,-21080,-59004,481533,386095,-60838,640194,386365,-18371,117190,1852084
2021-08-25,-21208,-58878,480509,380081,-62206,636687,376665,-10373,119320,1840597
2021-08-26,-20976,-59028,481421,381073,-61730,638640,371615,-12011,117119,1836123
2021-08-27,-21216,-58836,482477,382753,-61730,641480,387295,-9998,114239,1856464
2021-08-30,-21424,-59070,482109,379933,-61970,640093,379375,-11384,111903,1839565
2021-08-31,-21416,-59686,481647,380500,-61493,638797,376555,-19326,116103,1831681
2021-09-01,-21716,-59710,481864,378058,-61229,640219,392235,-14706,112351,1847366
2021-09-02,-21410,-60335,482809,384926,-61209,644053,397625,-19398,114495,1861556
2021-09-03,-21462,-60132,483264,378602,-61109,644775,403735,-18768,103938,1852843
2021-09-06,-21450,-58923,483544,378540,-60305,644757,428910,-10776,107018,1891315
2021-09-07,-21742,-60210,483175,372712,-60235,643677,437170,-25230,109664,1878981
2021-09-08,-21710,-60924,485331,367784,-60240,646719,443165,-32574,114240,1881791
2021-09-09,-21726,-59628,484785,369614,-60611,645634,446555,-27630,110901,1887894
2021-09-10,-21628,-59096,484125,365832,-60215,643991,435535,-19791,117713,1886466
2021-09-13,-21548,-58868,482949,361525,-60495,640395,417245,-16408,116763,1861558
2021-09-14,-21548,-59442,482781,358393,-59555,640550,451445,-16204,116949,1893369
2021-09-15,-21548,-59958,482807,359003,-59385,642118,460285,-15364,119847,1907805
2021-09-16,-21574,-59430,481143,359235,-60285,640006,437535,-11512,128817,1893935
2021-09-17,-21632,-61280,482733,357995,-59035,642862,484455,-23032,128232,1931298
2021-09-22,-21528,-60128,483377,360695,-58475,641179,507555,-19014,130212,1963873
2021-09-23,-21370,-60868,481892,360223,-58563,639309,503635,-22434,129828,1951652
2021-09-24,-21328,-58693,482957,362845,-58213,640992,543055,-17038,130092,2004669
2021-09-27,-21236,-61142,484573,363615,-57921,645286,562435,-29293,136112,2022429
2021-09-28,-21828,-63166,484915,360429,-57962,646651,566635,-35297,137113,2017490
2021-09-29,-21878,-64412,486139,363079,-57420,648171,583855,-42641,147373,2042266
2021-09-30,-20542,-73820,486985,368469,-57532,651291,584715,-69608,133785,2003743
2021-10-08,-19862,-74216,488225,373409,-56988,652551,619155,-63808,130743,2049209
2021-10-11,-20306,-74141,484285,369425,-56824,645069,624745,-64963,131127,2038417
2021-10-12,-20462,-78137,482836,371826,-57415,645277,588745,-77787,130434,1985317
2021-10-13,-20492,-78356,483292,371262,-57559,647617,572975,-77787,124071,1965023
2021-10-14,-19860,-78016,483892,369241,-57772,650949,564350,-77980,120921,1955725
2021-10-15,-19748,-78820,482092,367945,-57388,648199,574430,-81781,123705,1958634
2021-10-18,-19844,-79480,484612,373801,-57592,651683,575120,-80563,120681,1968418
2021-10-19,-20364,-79025,479932,371113,-58920,640711,557740,-78893,119883,1932177
2021-10-20,-20592,-78830,473752,364721,-59500,622759,550590,-80908,119406,1891398
2021-10-21,-20484,-77696,473048,362465,-59433,623109,547360,-76703,119524,1891190
2021-10-22,-20344,-77129,471932,357434,-59267,618484,547360,-75283,119872,1883059
2021-10-25,-20272,-78059,472088,358896,-59258,619254,540880,-77697,120613,1876445
2021-10-26,-21484,-78669,469376,357648,-58038,611799,530680,-79077,125021,1857256
2021-10-27,-21862,-77057,470366,355280,-57548,613086,537160,-75353,124313,1868385
